time_s,ecg_filt,is_R
300.0,3.773538726142163,False
300.002,3.0894476043385533,False
300.004,2.506675474791003,False
300.006,2.1267878821980797,False
300.008,2.008956323057808,False
300.01,2.177768549069636,False
300.012,2.5423761474732194,False
300.014,2.9107809100846174,False
300.016,3.1290648137177213,False
300.018,3.12707034182014,False
300.02,2.8948637253829195,False
300.022,2.513126208527376,False
300.024,2.195707987346539,False
300.026,2.1296346421402657,False
300.028,2.363367785348397,False
300.03,2.9151765296924324,False
300.032,3.7042473133415568,False
300.034,4.5131833736606115,False
300.036,5.1456580829384295,False
300.038,5.47433892249241,False
300.04,5.456212069854658,False
300.042,5.197782567257442,False
300.044,4.922360441525816,False
300.046,4.824723588262375,False
300.048,4.990031680959158,False
300.05,5.4230045757832634,False
300.052,6.025025381769042,False
300.054,6.6096742992709485,False
300.056,7.0965932748817515,False
300.058,7.487502370177395,False
300.06,7.7155062024652326,False
300.062,7.776808091287988,False
300.064,7.777332172528107,False
300.066,7.795608028331388,False
300.068,7.884053804189981,False
300.07,8.134214486367963,False
300.072,8.554572663717472,False
300.074,8.965575681382742,False
300.076,9.170567346681425,False
300.078,9.065279284295665,False
300.08,8.592068736908066,False
300.082,7.836491482656423,False
300.084,7.018945162911985,False
300.086,6.280916070611022,False
300.088,5.668413514190715,False
300.09,5.20803582922324,False
300.092,4.836638472180634,False
300.094,4.401965267353722,False
300.096,3.7876675412863854,False
300.098,2.920128752752196,False
300.1,1.7489463918163586,False
300.102,0.3669352691407669,False
300.104,-1.017150446227355,False
300.106,-2.2788010715284335,False
300.108,-3.3956664166995947,False
300.11,-4.343907142780457,False
300.112,-5.151374496703301,False
300.114,-5.975620980397693,False
300.116,-6.9946818690656745,False
300.118,-8.314004392975978,False
300.12,-9.930877430111083,False
300.122,-11.69199249708217,False
300.124,-13.324670588370362,False
300.126,-14.600931767242773,False
300.128,-15.516590226799241,False
300.13,-16.177401334558283,False
300.132,-16.656661827257135,False
300.134,-17.08805856742332,False
300.136,-17.623086899324,False
300.138,-18.301407416335365,False
300.14,-19.07295407391873,False
300.142,-19.829973626884847,False
300.144,-20.410486025845263,False
300.146,-20.64098313134172,False
300.148,-20.404526428974822,False
300.15,-19.675076539322372,False
300.152,-18.566939032993396,False
300.154,-17.304807836248866,False
300.156,-16.055292759375327,False
300.158,-14.896285298495625,False
300.16,-13.89535979713462,False
300.162,-13.014319782997864,False
300.164,-12.069201082180742,False
300.166,-10.991951674653093,False
300.168,-9.82913102321094,False
300.17,-8.540584709131602,False
300.172,-7.159508039992342,False
300.174,-5.840553098848415,False
300.176,-4.6872579675131485,False
300.178,-3.800622320586403,False
300.18,-3.286968425274825,False
300.182,-3.0674674276957723,False
300.184,-2.9417699167217313,False
300.186,-2.811253459249774,False
300.188,-2.6502537919670894,False
300.19,-2.374296942134167,False
300.192,-1.9347848490285582,False
300.194,-1.4599023593390583,False
300.196,-1.1185521379152987,False
300.198,-0.9926047817288808,False
300.2,-1.0937678235004251,False
300.202,-1.3312954634306113,False
300.204,-1.5135061628040105,False
300.206,-1.4761535660678944,False
300.208,-1.1349431596344004,False
300.21,-0.4345491617720758,False
300.212,0.6094417980579918,False
300.214,1.8973017501649259,False
300.216,3.323010142321488,False
300.218,4.806309207733549,False
300.22,6.3188274644821805,False
300.222,7.935748346074666,False
300.224,9.842275928601847,False
300.226,12.222113127884093,False
300.228,15.175407925602638,False
300.23,18.745629279507483,False
300.232,22.879659761731613,False
300.234,27.423361918849313,False
300.236,32.21573274197015,False
300.238,37.12059437739922,False
300.24,42.04949020528477,False
300.242,47.06228066359566,False
300.244,52.31194367991315,False
300.246,57.85983382933438,False
300.248,63.72196610507702,False
300.25,69.93444195310015,False
300.252,76.36590909022561,False
300.254,82.66688468769243,False
300.256,88.53137137808794,False
300.258,93.80243964392288,False
300.26,98.37082785943895,False
300.262,102.1932766380318,False
300.264,105.30785855370767,False
300.266,107.71318001080874,False
300.268,109.30311432983402,False
300.27,109.90576888449209,True
300.272,109.25124679212104,False
300.274,106.96512866465433,False
300.276,102.71778174760229,False
300.278,96.31577487258104,False
300.28,87.67457473401116,False
300.282,76.85620492204407,False
300.284,64.10368492551834,False
300.286,49.713677076055646,False
300.288,33.95485930110546,False
300.29,17.113029260851206,False
300.292,-0.5617398832346061,False
300.294,-18.915800886788144,False
300.296,-37.82153362464634,False
300.298,-57.13186030328639,False
300.3,-76.59031916424858,False
300.302,-95.69022286637394,False
300.304,-113.79886517855562,False
300.306,-130.3873716561707,False
300.308,-145.02919582355736,False
300.31,-157.36845693287668,False
300.312,-167.2729281800848,False
300.314,-174.87017879717328,False
300.316,-180.3231283839414,False
300.318,-183.7679487667281,False
300.32,-185.42511131508766,False
300.322,-185.4792412998096,False
300.324,-183.95801186385208,False
300.326,-180.87661634280565,False
300.328,-176.3618996012624,False
300.33,-170.6188278361846,False
300.332,-163.86908571581986,False
300.334,-156.29188955077075,False
300.336,-147.98267667791856,False
300.338,-138.9814216918259,False
300.34,-129.29299792649093,False
300.342,-118.83981216773202,False
300.344,-107.4552187478052,False
300.346,-94.99348941542699,False
300.348,-81.42214631301607,False
300.35,-66.86550129767551,False
300.352,-51.66621235605034,False
300.354,-36.31550945957359,False
300.356,-21.225949862411742,False
300.358,-6.642649574845042,False
300.36,7.287132254322885,False
300.362,20.531315328298298,False
300.364,33.154908771909795,False
300.366,45.153902953999484,False
300.368,56.426336058735664,False
300.37,66.86268554374155,False
300.372,76.2954613853326,False
300.374,84.49504744743041,False
300.376,91.3041444388421,False
300.378,96.63207894844729,False
300.38,100.40521671057776,False
300.382,102.69918963130466,False
300.384,103.75523422320609,False
300.386,103.76326148387139,False
300.388,102.81915798231095,False
300.39,101.0357630339991,False
300.392,98.47686429168054,False
300.394,95.07633859320306,False
300.396,90.77516920821371,False
300.398,85.63833986563556,False
300.4,79.79647769042779,False
300.402,73.46036249270996,False
300.404,66.93116465967485,False
300.406,60.48022528834844,False
300.408,54.30175400445915,False
300.41,48.50588432805983,False
300.412,43.07483735231383,False
300.414,37.88610351639798,False
300.416,32.83678453827582,False
300.418,27.872254995021247,False
300.42,22.946525782446077,False
300.422,18.116487297929268,False
300.424,13.554592202149891,False
300.426,9.413875215742987,False
300.428,5.794017042552765,False
300.43,2.7507921781546942,False
300.432,0.21859024342768263,False
300.434,-2.0041334127926103,False
300.436,-4.117930747725312,False
300.438,-6.216001978268767,False
300.44,-8.321630495079853,False
300.442,-10.392461004978385,False
300.444,-12.284719345628138,False
300.446,-13.831196236546466,False
300.448,-14.905644189960137,False
300.45,-15.449246992452958,False
300.452,-15.558200132518996,False
300.454,-15.45256234063234,False
300.456,-15.300239961313398,False
300.458,-15.194335399028928,False
300.46,-15.205242847857267,False
300.462,-15.276528291010813,False
300.464,-15.233189425399125,False
300.466,-14.95409588152512,False
300.468,-14.372067872798498,False
300.47,-13.439171729151349,False
300.472,-12.251489010233428,False
300.474,-11.034488712473653,False
300.476,-9.9507719929233,False
300.478,-9.064501776376632,False
300.48,-8.43456944381079,False
300.482,-8.040444446390635,False
300.484,-7.709906023567078,False
300.486,-7.276914488530006,False
300.488,-6.620961041741947,False
300.49,-5.617581668641262,False
300.492,-4.279168880869713,False
300.494,-2.7985131643028076,False
300.496,-1.3701480999242848,False
300.498,-0.07871567325048415,False
300.5,1.082130383613162,False
300.502,2.2039873135257806,False
300.504,3.423260890301354,False
300.506,4.840750952726206,False
300.508,6.513615559898811,False
300.51,8.460565111765463,False
300.512,10.593649439987397,False
300.514,12.705492352054442,False
300.516,14.583518435704503,False
300.518,16.098600931973312,False
300.52,17.219409377042812,False
300.522,18.01869621015951,False
300.524,18.654757649126164,False
300.526,19.269550756302607,False
300.528,19.930732201799533,False
