time_s,ecg_filt,is_R
300.0,-1.031962099988664,False
300.002,-2.1862435349461324,False
300.004,-3.552058983996707,False
300.006,-5.222486868302342,False
300.008,-7.029262193654351,False
300.01,-8.630780277863177,False
300.012,-9.691836882028605,False
300.014,-9.993261722500348,False
300.016,-9.475772384344845,False
300.018,-8.329952853178225,False
300.02,-6.942536490216728,False
300.022,-5.687431634023313,False
300.024,-4.816517239390757,False
300.026,-4.423414890455988,False
300.028,-4.391282200761067,False
300.03,-4.419655167590287,False
300.032,-4.16775915472169,False
300.034,-3.4063339218072493,False
300.036,-2.113690208746717,False
300.038,-0.48057713094746135,False
300.04,1.1679010503234415,False
300.042,2.4926112306939916,False
300.044,3.2507446558753657,False
300.046,3.37089963281505,False
300.048,3.001582670634,False
300.05,2.4619054480098144,False
300.052,2.115078711823136,False
300.054,2.248743570955193,False
300.056,2.957401724851886,False
300.058,4.076085064319884,False
300.06,5.249487547497972,False
300.062,6.093346254570208,False
300.064,6.331986327747289,False
300.066,5.880336094207693,False
300.068,4.881484704971812,False
300.07,3.664038147113443,False
300.072,2.5951854510906873,False
300.074,1.9201416345646252,False
300.076,1.711136434776571,False
300.078,1.8570662309925656,False
300.08,2.0729524895826774,False
300.082,2.021481971090176,False
300.084,1.4580337211776357,False
300.086,0.31598216265850365,False
300.088,-1.2663462091626134,False
300.09,-2.994369993955935,False
300.092,-4.528654326793971,False
300.094,-5.598314510594385,False
300.096,-6.097358024753301,False
300.098,-6.150936050488488,False
300.1,-6.072011809809542,False
300.102,-6.2036249716302425,False
300.104,-6.768237857453104,False
300.106,-7.807487264091246,False
300.108,-9.175588193195706,False
300.11,-10.588312962535586,False
300.112,-11.737678494581784,False
300.114,-12.390475553415047,False
300.116,-12.466637777656905,False
300.118,-12.098811605846016,False
300.12,-11.591458554699935,False
300.122,-11.27951585186789,False
300.124,-11.380578591819038,False
300.126,-11.918760858934595,False
300.128,-12.717955444575912,False
300.13,-13.460926464308843,False
300.132,-13.794603321823185,False
300.134,-13.43983716998547,False
300.136,-12.301744039366413,False
300.138,-10.524179988358098,False
300.14,-8.451498580530444,False
300.142,-6.520399598040106,False
300.144,-5.0957455257688276,False
300.146,-4.329174315951227,False
300.148,-4.116525039126763,False
300.15,-4.1623173782558895,False
300.152,-4.123465885875372,False
300.154,-3.7438776571613723,False
300.156,-2.947631417767197,False
300.158,-1.8859364454546812,False
300.16,-0.8661748303870626,False
300.162,-0.20166762067070043,False
300.164,-0.1101278668664647,False
300.166,-0.6557175125897616,False
300.168,-1.6960596186824155,False
300.17,-2.9167286226116325,False
300.172,-3.9434410173442034,False
300.174,-4.464427113795963,False
300.176,-4.375420268335067,False
300.178,-3.8288680210477515,False
300.18,-3.127405233368501,False
300.182,-2.59812877471561,False
300.184,-2.485543261588565,False
300.186,-2.859665958079579,False
300.188,-3.57210402132426,False
300.19,-4.300628554375297,False
300.192,-4.68247078144705,False
300.194,-4.422210287082386,False
300.196,-3.3758188482481355,False
300.198,-1.6338779147328988,False
300.2,0.509998743466219,False
300.202,2.707317078725953,False
300.204,4.700311133218086,False
300.206,6.409814139276242,False
300.208,7.972869971717597,False
300.21,9.693991908681438,False
300.212,11.91182468353231,False
300.214,14.879420618541527,False
300.216,18.688924491134248,False
300.218,23.20715683228148,False
300.22,28.088573944553865,False
300.222,32.918641111826595,False
300.224,37.39100347378662,False
300.226,41.40899728089143,False
300.228,45.099410270549605,False
300.23,48.7553612003326,False
300.232,52.70303016698843,False
300.234,57.1670898939104,False
300.236,62.18883512576423,False
300.238,67.57120373938184,False
300.24,72.90722744191861,False
300.242,77.7237680365814,False
300.244,81.64045307964463,False
300.246,84.46669766674462,False
300.248,86.23137219097529,False
300.25,87.126692215587,False
300.252,87.3807445626477,True
300.254,87.1336768594154,False
300.256,86.342622138817,False
300.258,84.71302991588378,False
300.26,81.75888100332153,False
300.262,76.99580213621725,False
300.264,70.09201122532458,False
300.266,60.93905028278598,False
300.268,49.69136850419091,False
300.27,36.73767762586911,False
300.272,22.570492893061576,False
300.274,7.634236469571246,False
300.276,-7.730089279735421,False
300.278,-23.293206237156028,False
300.28,-38.9830941161104,False
300.282,-54.865079704651976,False
300.284,-70.9835047831592,False
300.286,-87.16320590742413,False
300.288,-102.93443836556139,False
300.29,-117.62976691372995,False
300.292,-130.55989048087923,False
300.294,-141.17143547641166,False
300.296,-149.15650632442026,False
300.298,-154.4975625350352,False
300.3,-157.3973898083495,False
300.302,-158.15632289871405,False
300.304,-157.09075980923458,False
300.306,-154.51199329848234,False
300.308,-150.62406062963854,False
300.31,-145.4038108330196,False
300.312,-138.7238669446396,False
300.314,-130.57470378789193,False
300.316,-121.14110323257916,False
300.318,-110.76144784169327,False
300.32,-99.8746499433891,False
300.322,-88.92706723272099,False
300.324,-78.2692103399168,False
300.326,-68.08540732539316,False
300.328,-58.35936437976209,False
300.33,-48.90750418725682,False
300.332,-39.44304037385344,False
300.334,-29.696798635236735,False
300.336,-19.56362628121835,False
300.338,-9.201171145500359,False
300.34,0.984813943211142,False
300.342,10.520624418346774,False
300.344,19.076050176749696,False
300.346,26.561935554642155,False
300.348,33.14094107977677,False
300.35,39.159986661817584,False
300.352,44.97151270931473,False
300.354,50.780085063328904,False
300.356,56.57988850614367,False
300.358,62.14456773320781,False
300.36,67.10613846854034,False
300.362,71.09456625144402,False
300.364,73.85179027007243,False
300.366,75.3026574762803,False
300.368,75.59003068343335,False
300.37,75.03306025291599,False
300.372,74.00586933541155,False
300.374,72.79736000353886,False
300.376,71.51048584352733,False
300.378,70.03171225453872,False
300.38,68.07554942919263,False
300.382,65.31772827075986,False
300.384,61.545992813082535,False
300.386,56.75456797368328,False
300.388,51.1998034530739,False
300.39,45.352241257129116,False
300.392,39.71124088618359,False
300.394,34.64278000097799,False
300.396,30.300183694246336,False
300.398,26.56925700999852,False
300.4,23.128341495365014,False
300.402,19.623394076103764,False
300.404,15.826107066276556,False
300.406,11.692800574452457,False
300.408,7.347920185847929,False
300.41,3.082802820330291,False
300.412,-0.7143573418082868,False
300.414,-3.7242950101580097,False
300.416,-5.827147891080342,False
300.418,-7.165484998574534,False
300.42,-8.095883546834363,False
300.422,-9.008140730414517,False
300.424,-10.16486130585748,False
300.426,-11.656982767890057,False
300.428,-13.375013520932447,False
300.43,-15.015527255506582,False
300.432,-16.207911413966656,False
300.434,-16.67802044623177,False
300.436,-16.344869852175727,False
300.438,-15.351593234938527,False
300.44,-14.0487155036957,False
300.442,-12.852955234979381,False
300.444,-12.068767458231049,False
300.446,-11.799962895551612,False
300.448,-11.900885156271967,False
300.45,-12.047822377588952,False
300.452,-11.888253844590615,False
300.454,-11.160002962257952,False
300.456,-9.814448284177212,False
300.458,-8.031402370975066,False
300.46,-6.126590821987293,False
300.462,-4.450819661193543,False
300.464,-3.2769935656305362,False
300.466,-2.7206038193833173,False
300.468,-2.690729162501014,False
300.47,-2.895073102945033,False
300.472,-2.9490714762029953,False
300.474,-2.5357560076442036,False
300.476,-1.5530075110656663,False
300.478,-0.14883692167706197,False
300.48,1.3627313879607803,False
300.482,2.6249204567836264,False
300.484,3.3653298680303916,False
300.486,3.4864181175702527,False
300.488,3.111640010888172,False
300.49,2.562345003331012,False
300.492,2.224440383515901,False
300.494,2.3886352486895213,False
300.496,3.150436045089028,False
300.498,4.382948647183385,False
300.5,5.782410077436823,False
300.502,6.971020614258361,False
300.504,7.621543034327829,False
300.506,7.592726609657089,False
300.508,7.003752747441489,False
300.51,6.155704207128145,False
300.512,5.403841680918293,False
300.514,5.073014277152585,False
300.516,5.336515758212627,False
300.518,6.094548052329701,False
300.52,7.042831939266603,False
300.522,7.831619833633073,False
300.524,8.165732582123026,False
300.526,7.910376086201611,False
300.528,7.181850305399356,False
300.53,6.313710627828659,False
300.532,5.674575347342141,False
300.534,5.510080667312766,False
300.536,5.89013686194736,False
300.538,6.690183104816416,False
300.54,7.607622002055278,False
300.542,8.269709516382516,False
300.544,8.39899563316046,False
300.546,7.897256387348973,False
300.548,6.87183753116257,False
300.55,5.64183082904844,False
300.552,4.591010519087009,False
300.554,4.003601149787923,False
300.556,3.994252620055871,False
300.558,4.425243566405769,False
300.56,4.9688941236545405,False
300.562,5.296845937231549,False
300.564,5.178318463011194,False
300.566,4.51331133835886,False
300.568,3.40182673017793,False
300.57,2.1233580152004583,False
300.572,0.998633436139,False
300.574,0.307654257466385,False
300.576,0.17855250836702063,False
300.578,0.49823637145209265,False
300.58,0.9847766198649651,False
300.582,1.289291150549046,False
300.584,1.1064693379840969,False
