time_s,ecg_filt,is_R
300.0,7.423418899134138,False
300.002,5.6267086998044205,False
300.004,3.7748452982572034,False
300.006,1.9294148495689476,False
300.008,0.2212353798440384,False
300.01,-1.184862841174151,False
300.012,-2.153220761394678,False
300.014,-2.6795923840618348,False
300.016,-2.91201249562579,False
300.018,-3.0571252983036565,False
300.02,-3.2810299700457772,False
300.022,-3.6777093363318523,False
300.024,-4.259776199062233,False
300.026,-4.926500307959066,False
300.028,-5.505279458979156,False
300.03,-5.844087607076794,False
300.032,-5.837771216594794,False
300.034,-5.46617113580472,False
300.036,-4.862979641491274,False
300.038,-4.2470923440522546,False
300.04,-3.7750910498211585,False
300.042,-3.5261580141737445,False
300.044,-3.545693930845139,False
300.046,-3.798517334631253,False
300.048,-4.1559917805457705,False
300.05,-4.483780758718297,False
300.052,-4.691767309433514,False
300.054,-4.769757907811643,False
300.056,-4.8259250667528395,False
300.058,-5.018363054455099,False
300.06,-5.463046857346572,False
300.062,-6.2054108466318905,False
300.064,-7.2000743814114685,False
300.066,-8.302089174108405,False
300.068,-9.339401278149436,False
300.07,-10.270446412997273,False
300.072,-11.161454757896118,False
300.074,-11.996863703751082,False
300.076,-12.742950279392181,False
300.078,-13.485307938851316,False
300.08,-14.345366427700338,False
300.082,-15.402874501066265,False
300.084,-16.642032317756858,False
300.086,-17.89795575046883,False
300.088,-18.951283769745313,False
300.09,-19.628275343125523,False
300.092,-19.811367262017054,False
300.094,-19.484643316030038,False
300.096,-18.780082751043714,False
300.098,-17.89044677122584,False
300.1,-16.972798052768095,False
300.102,-16.171381060345812,False
300.104,-15.575920516057774,False
300.106,-15.125967837959827,False
300.108,-14.638217865833287,False
300.11,-13.92483694325961,False
300.112,-12.880737621753953,False
300.114,-11.478329207960549,False
300.116,-9.752697012565724,False
300.118,-7.834523918600311,False
300.12,-5.917944662017992,False
300.122,-4.152852714799421,False
300.124,-2.578445671547649,False
300.126,-1.1030485252434974,False
300.128,0.404615770653141,False
300.13,1.9406975396369108,False
300.132,3.511912685912493,False
300.134,5.280424471834588,False
300.136,7.223129973133287,False
300.138,9.118051023641318,False
300.14,10.91723671207221,False
300.142,12.684751674006174,False
300.144,14.409284456386658,False
300.146,16.121923113549023,False
300.148,17.989936232556698,False
300.15,20.16624722338634,False
300.152,22.72393445947609,False
300.154,25.736009275783353,False
300.156,29.169297190595202,False
300.158,32.82655663618065,False
300.16,36.48724691725814,False
300.162,40.001773967957384,False
300.164,43.3527664134964,False
300.166,46.66602449076734,False
300.168,50.12280558245272,False
300.17,53.86175078317541,False
300.172,57.95600409741197,False
