time_s,ecg_filt,is_R
300.0,58.664988336440096,False
300.002,66.0585787766352,False
300.004,73.50212463020642,False
300.006,80.88496320344086,False
300.008,88.01666484013906,False
300.01,94.69800509395684,False
300.012,100.7229299937021,False
300.014,105.87427108311037,False
300.016,110.0477691505945,False
300.018,113.28633882156143,False
300.02,115.65396407910029,False
300.022,117.14357151430143,False
300.024,117.61758046007681,True
300.026,116.80210080189715,False
300.028,114.33655202989434,False
300.03,109.82787563316174,False
300.032,102.9540028412277,False
300.034,93.58258067631249,False
300.036,81.8562299618221,False
300.038,68.1540687204975,False
300.04,52.89375328709044,False
300.042,36.391112645456175,False
300.044,18.896924465189638,False
300.046,0.6640433416744171,False
300.048,-18.073406825510613,False
300.05,-37.18115833276528,False
300.052,-56.6028737413741,False
300.054,-76.1872152595656,False
300.056,-95.58224652649584,False
300.058,-114.26480372721076,False
300.06,-131.61255662004726,False
300.062,-147.02913592227856,False
300.064,-160.1203399606124,False
300.066,-170.78266691807818,False
300.068,-179.08798085986083,False
300.07,-185.14647999618236,False
300.072,-189.1239145939545,False
300.074,-191.25666403723608,False
300.076,-191.71605696733965,False
300.078,-190.50064359047153,False
300.08,-187.52575465255282,False
300.082,-182.83291861961902,False
300.084,-176.66232627665687,False
300.086,-169.29069790770149,False
300.088,-160.93429942458735,False
300.09,-151.7944004131126,False
300.092,-142.0782954709739,False
300.094,-131.94040517930847,False
300.096,-121.36206333645138,False
300.098,-110.14128956869705,False
300.1,-98.06717814220151,False
300.102,-85.04086676202262,False
300.104,-71.11560272636002,False
300.106,-56.55282644490471,False
300.108,-41.76025793209715,False
300.11,-27.153439229327958,False
300.112,-13.063373715249561,False
300.114,0.33795438672950784,False
300.116,13.07841895956971,False
300.118,25.31158092140879,False
300.12,37.15231656985888,False
300.122,48.58519592304512,False
300.124,59.48172809405992,False
300.126,69.60473419674886,False
300.128,78.63182466233783,False
300.13,86.26507710999464,False
300.132,92.3245235801854,False
300.134,96.78840932041531,False
300.136,99.7858323928227,False
300.138,101.52582862132321,False
300.14,102.244979717676,False
300.142,102.1784325723675,False
300.144,101.47454189766786,False
300.146,100.10409636000033,False
300.148,97.87198576683575,False
300.15,94.55203250260554,False
300.152,90.0397393242659,False
300.154,84.42766355940749,False
300.156,78.03343302089678,False
300.158,71.32503539798496,False
300.16,64.73352047714985,False
300.162,58.53375213938051,False
300.164,52.828879443799316,False
300.166,47.557074341862815,False
300.168,42.53739679260711,False
300.17,37.56670324518176,False
