time_s,ecg_filt,is_R
300.0,4.3640689424300225,False
300.002,3.4491910194617743,False
300.004,2.7963146579436478,False
300.006,2.5413031654145417,False
300.008,2.648759932275441,False
300.01,3.0148460285490026,False
300.012,3.440989155882191,False
300.014,3.6695264203324416,False
300.016,3.551039478027842,False
300.018,3.0900547295303866,False
300.02,2.398410305463319,False
300.022,1.6984389602631802,False
300.024,1.253723400419929,False
300.026,1.2277574212715225,False
300.028,1.6524705396107193,False
300.03,2.4248881957814636,False
300.032,3.278788835516396,False
300.034,3.89380548684476,False
300.036,4.058528095039309,False
300.038,3.7267614932930724,False
300.04,3.002349023253317,False
300.042,2.1283373264437335,False
300.044,1.414057044526748,False
300.046,1.0717467309167876,False
300.048,1.154543774250936,False
300.05,1.5689638878276404,False
300.052,2.08253758697494,False
300.054,2.459003308923623,False
300.056,2.5669059072432705,False
300.058,2.3682154489773737,False
300.06,1.9460713956802504,False
300.062,1.5262793488262927,False
300.064,1.3708431573525173,False
300.066,1.6346593101387945,False
300.068,2.3464344011426856,False
300.07,3.4216963527508804,False
300.072,4.627718435959715,False
300.074,5.6755230601489535,False
300.076,6.414025388563452,False
300.078,6.838897718921152,False
300.08,7.018062677525387,False
300.082,7.13031601510083,False
300.084,7.4044860715739125,False
300.086,7.95025001347672,False
300.088,8.73201309912724,False
300.09,9.612998970061719,False
300.092,10.362038243991307,False
300.094,10.739950067693922,False
300.096,10.632073935917077,False
300.098,10.077793001870365,False
300.1,9.205015216358621,False
300.102,8.214087757156062,False
300.104,7.33996884417554,False
300.106,6.692182891126649,False
300.108,6.224134716215014,False
300.11,5.819340763187481,False
300.112,5.278412093009675,False
300.114,4.379301245674612,False
300.116,3.030914483772064,False
300.118,1.2875355710482794,False
300.12,-0.7217276627983183,False
300.122,-2.7897766416736913,False
300.124,-4.664636520689968,False
300.126,-6.185964411440102,False
300.128,-7.32363292395082,False
300.13,-8.14974881973217,False
300.132,-8.882597807822307,False
300.134,-9.800548434548407,False
300.136,-11.046991585128696,False
300.138,-12.622835844412565,False
300.14,-14.454518087198995,False
300.142,-16.354476483454714,False
300.144,-18.03867862238932,False
300.146,-19.26631604358706,False
300.148,-19.924512041340506,False
300.15,-20.050073490681807,False
300.152,-19.83959420596367,False
300.154,-19.54768666452925,False
300.156,-19.326672045292696,False
300.158,-19.203657805164298,False
300.16,-19.136243150781922,False
300.162,-18.97492520262152,False
300.164,-18.47629057431096,False
300.166,-17.48032253051389,False
300.168,-15.988595830195555,False
300.17,-14.116335871221015,False
300.172,-12.118451236350785,False
300.174,-10.317894847502467,False
300.176,-8.92457813632044,False
300.178,-7.9912333916537195,False
300.18,-7.4550797922697445,False
300.182,-7.112446047397855,False
300.184,-6.628212440914174,False
300.186,-5.711685197003566,False
300.188,-4.2861391221412415,False
300.19,-2.4894917438166693,False
300.192,-0.595887272700899,False
300.194,1.0855642799403573,False
300.196,2.3499530720618673,False
300.198,3.1440789059767202,False
300.2,3.523291648229084,False
300.202,3.6490633332494475,False
300.204,3.735590755190252,False
300.206,3.923096127094812,False
300.208,4.22475987718998,False
300.21,4.556474059120026,False
300.212,4.761831491420264,False
300.214,4.653744662965339,False
300.216,4.096695105715426,False
300.218,3.0535230239657523,False
300.22,1.6164103629557374,False
300.222,0.040851539760764055,False
300.224,-1.3279304545011628,False
300.226,-2.2429729776818745,False
300.228,-2.6372831306735827,False
300.23,-2.578835933923349,False
300.232,-2.2664664796266023,False
300.234,-1.962721839262569,False
300.236,-1.8219251064465136,False
300.238,-1.8288080651225525,False
300.24,-1.8470840190576117,False
300.242,-1.6123999517233105,False
300.244,-0.8059478220104754,False
300.246,0.7384663713859818,False
300.248,3.000931104820335,False
300.25,5.863868747082979,False
300.252,9.101309524361087,False
300.254,12.45664829469624,False
300.256,15.804544019952852,False
300.258,19.15925577195879,False
300.26,22.623989283808143,False
300.262,26.410946554234364,False
300.264,30.752541885866197,False
300.266,35.75391818679195,False
300.268,41.408295986222306,False
300.27,47.60711186710072,False
300.272,54.08455396492756,False
300.274,60.51001413842559,False
300.276,66.66169269996115,False
300.278,72.44611346753393,False
300.28,77.86883821791332,False
300.282,83.06355213366892,False
300.284,88.19053052767369,False
300.286,93.28237343264817,False
300.288,98.23375149156017,False
300.29,102.80782389352171,False
300.292,106.59625152184924,False
300.294,109.14858486848473,False
300.296,110.15501312811311,True
300.298,109.41789924051555,False
300.3,106.83913503508325,False
300.302,102.47254339049029,False
300.304,96.43349842115882,False
300.306,88.77563955376218,False
300.308,79.46717385247149,False
300.31,68.39378213007802,False
300.312,55.36550048313027,False
300.314,40.22804097649379,False
300.316,23.031934228058045,False
300.318,4.07384621463016,False
300.32,-16.15534891295563,False
300.322,-37.00323167164361,False
300.324,-57.80397913510003,False
300.326,-78.06689593075485,False
300.328,-97.4588681196795,False
300.33,-115.71842551530327,False
300.332,-132.70617237927792,False
300.334,-148.36645980772676,False
300.336,-162.5298826773666,False
300.338,-174.8882846226387,False
300.34,-185.0840580289249,False
300.342,-192.6992836973121,False
300.344,-197.33560599507854,False
300.346,-198.84907081692432,False
300.348,-197.39255500331535,False
300.35,-193.29984208142346,False
300.352,-187.0412464101942,False
300.354,-179.1429493613278,False
300.356,-170.09716791382039,False
300.358,-160.31743604239648,False
300.36,-150.01750422868363,False
300.362,-139.11131654523237,False
300.364,-127.35831721579993,False
300.366,-114.62838523280854,False
300.368,-101.00774730845032,False
300.37,-86.80021240755426,False
300.372,-72.5030527879088,False
300.374,-58.598076221034205,False
300.376,-45.3127065722427,False
300.378,-32.64354612275579,False
300.38,-20.485932618589036,False
300.382,-8.681528052259239,False
300.384,2.9100399765918965,False
300.386,14.29469051992752,False
300.388,25.39106587403237,False
300.39,36.10794638334998,False
300.392,46.26539348900732,False
300.394,55.597811833424025,False
300.396,63.87421033246912,False
300.398,70.98599785348031,False
300.4,76.94540108526462,False
300.402,81.86963606605302,False
300.404,85.96526204392313,False
300.406,89.4031696448151,False
300.408,92.22469983993153,False
300.41,94.34513693170713,False
300.412,95.55701043185475,False
300.414,95.63272377790055,False
300.416,94.49154143800338,False
300.418,92.20257953220214,False
300.42,88.91222701771402,False
300.422,84.86889289329066,False
300.424,80.37719859785396,False
300.426,75.67430449918875,False
300.428,70.88533023324716,False
300.43,66.02800039519737,False
300.432,61.03409214300085,False
300.434,55.80042421360782,False
300.436,50.27687463236257,False
300.438,44.49739772332725,False
300.44,38.57980708407043,False
300.442,32.761302535747284,False
300.444,27.36712360586828,False
300.446,22.624831659178454,False
300.448,18.53719184296496,False
300.45,14.970652654688946,False
300.452,11.705832893174666,False
300.454,8.487703392335925,False
300.456,5.175175981374618,False
300.458,1.791709241720173,False
300.46,-1.5519988004572849,False
300.462,-4.669379189001009,False
300.464,-7.295962630918072,False
300.466,-9.236446333974108,False
300.468,-10.455092700174212,False
300.47,-11.06222050455144,False
300.472,-11.331407934262236,False
300.474,-11.578500198389126,False
300.476,-11.958802132757244,False
300.478,-12.48442676922661,False
300.48,-13.083550171650785,False
300.482,-13.558957753508425,False
300.484,-13.670681793431697,False
300.486,-13.296219087117562,False
300.488,-12.454637582797098,False
300.49,-11.267259857592096,False
300.492,-9.964704230519226,False
300.494,-8.82158461420374,False
300.496,-8.026383524670445,False
300.498,-7.634723803439735,False
300.5,-7.567889930016946,False
300.502,-7.608109666329509,False
300.504,-7.503148340358413,False
300.506,-7.122683968531587,False
300.508,-6.458138362189838,False
300.51,-5.569274201042383,False
300.512,-4.635947041957619,False
300.514,-3.8974069246787013,False
300.516,-3.4792396287949323,False
300.518,-3.3704151323758453,False
300.52,-3.4724116232200433,False
300.522,-3.5735797406334746,False
300.524,-3.4016558985311898,False
300.526,-2.8114437202626608,False
300.528,-1.839084248761706,False
300.53,-0.6288111354598335,False
300.532,0.5718696149644155,False
300.534,1.4779129442483088,False
300.536,1.9392686431835977,False
300.538,1.9601835574191344,False
300.54,1.6330312155632387,False
300.542,1.1729797264383144,False
300.544,0.8426300416595767,False
300.546,0.7989520738037289,False
300.548,1.0910011774814905,False
300.55,1.6645682645105546,False
300.552,2.314012817649215,False
300.554,2.7847920652610174,False
300.556,2.940982497523731,False
300.558,2.7880476552846214,False
300.56,2.4320994150844046,False
300.562,2.0650189939146686,False
300.564,1.9037097698705745,False
300.566,2.0704169123721234,False
300.568,2.556021567109836,False
300.57,3.255125598288182,False
300.572,3.958571248507597,False
300.574,4.426763297075211,False
300.576,4.544881094856794,False
300.578,4.3388123509352905,False
300.58,3.9174072237863813,False
300.582,3.487226602328084,False
300.584,3.292415679177504,False
300.586,3.4692373451517033,False
300.588,4.01320051585533,False
300.59,4.810833637526562,False
300.592,5.638200250964153,False
300.594,6.249114307653003,False
300.596,6.5151114398880665,False
300.598,6.427225480541855,False
300.6,6.065652951065321,False
300.602,5.651080672548924,False
300.604,5.463951079036687,False
300.606,5.6413032181704255,False
300.608,6.15583529284102,False
300.61,6.90180670351271,False
300.612,7.673008407310835,False
300.614,8.198897365976903,False
300.616,8.31804636659348,False
300.618,8.03711146778713,False
300.62,7.467600420775489,False
300.622,6.81303007810721,False
300.624,6.312966777543883,False
300.626,6.103082971528807,False
300.628,6.195244515768328,False
300.63,6.535213982984767,False
300.632,6.952936042903795,False
300.634,7.194139997535248,False
300.636,7.095771931458628,False
300.638,6.625314796956236,False
300.64,5.820139489636723,False
300.642,4.814432304539723,False
300.644,3.8211554422338496,False
300.646,3.0116997292876966,False
300.648,2.459207814297992,False
300.65,2.1249571636340985,False
300.652,1.8195247708327416,False
300.654,1.2861614830795398,False
300.656,0.38064938255208935,False
300.658,-0.8960248347299012,False
300.66,-2.4328893831543326,False
300.662,-3.98016321970824,False
300.664,-5.25272527264504,False
300.666,-6.108722355200564,False
300.668,-6.535779719744068,False
300.67,-6.600120976366032,False
300.672,-6.503328284234993,False
300.674,-6.529218269553835,False
300.676,-6.858129741398748,False
300.678,-7.5086990801007545,False
300.68,-8.404041707672805,False
300.682,-9.379723079364526,False
300.684,-10.213238250692484,False
300.686,-10.741650357129416,False
300.688,-10.928709834793658,False
300.69,-10.853852050428687,False
300.692,-10.675780295889277,False
300.694,-10.571031628441725,False
300.696,-10.657444250466042,False
300.698,-10.9435973610445,False
300.7,-11.340733302533359,False
300.702,-11.667236638830895,False
300.704,-11.696504448995459,False
300.706,-11.303501407514478,False
300.708,-10.515144911493174,False
300.71,-9.451531976722375,False
300.712,-8.314918847116367,False
300.714,-7.34360019192103,False
300.716,-6.664345423498763,False
300.718,-6.253589128999934,False
300.72,-6.0120890735171315,False
300.722,-5.763039674762213,False
300.724,-5.270292309774895,False
300.726,-4.384945614087727,False
300.728,-3.122663748043521,False
300.73,-1.6179121656801068,False
300.732,-0.09937314888856982,False
300.734,1.1771734427115792,False
300.736,2.0296415956429636,False
300.738,2.392479298915066,False
300.74,2.3515565336986084,False
300.742,2.1477401251368247,False
300.744,2.0628580523998417,False
300.746,2.276206932426184,False
300.748,2.8445395539211,False
300.75,3.7058300031988054,False
300.752,4.635008890393905,False
300.754,5.326420082733618,False
300.756,5.57734526492108,False
300.758,5.3647314872148755,False
300.76,4.8119987636963115,False
300.762,4.146937357443452,False
300.764,3.633612784111968,False
300.766,3.447020938585321,False
300.768,3.6135268485128633,False
300.77,4.039718105835588,False
300.772,4.50699646225834,False
300.774,4.761439995638013,False
300.776,4.6798299874244185,False
300.778,4.264647238884711,False
300.78,3.5967832261368824,False
300.782,2.871511791801805,False
300.784,2.356974529880496,False
300.786,2.227229398357548,False
300.788,2.4818450174967617,False
300.79,2.998658595392041,False
300.792,3.5727713659698654,False
300.794,3.9774970806485563,False
300.796,4.059116478143623,False
300.798,3.7733729105761675,False
300.8,3.1924779633358225,False
300.802,2.529798157219787,False
300.804,2.0473887572469125,False
300.806,1.8918093412007448,False
300.808,2.076729171082011,False
300.81,2.5363654743678525,False
300.812,3.0837876246941187,False
300.814,3.425117882610369,False
300.816,3.3580496434070297,False
300.818,2.8657754998634353,False
300.82,2.046086976715585,False
300.822,1.0832128116455464,False
300.824,0.21120160793854414,False
300.826,-0.38804931034392803,False
300.828,-0.657876521738572,False
300.83,-0.6605455104621014,False
300.832,-0.5787215156942341,False
300.834,-0.6635945477968908,False
300.836,-1.0748813925111436,False
300.838,-1.836091059055997,False
300.84,-2.88089524739125,False
300.842,-4.031055942775852,False
300.844,-4.996533319642493,False
300.846,-5.488965232342051,False
300.848,-5.3875320281218615,False
300.85,-4.786394161688437,False
300.852,-3.942015048241326,False
300.854,-3.159081213500532,False
300.856,-2.6337658696389776,False
300.858,-2.412344649663138,False
300.86,-2.4307899447680006,False
300.862,-2.5381598517104,False
300.864,-2.529731795009213,False
300.866,-2.253408983423534,False
300.868,-1.6791155206677049,False
300.87,-0.9006487617887629,False
300.872,-0.13853564080339215,False
300.874,0.36561594760929084,False
300.876,0.4948200325718866,False
300.878,0.27199159733171224,False
300.88,-0.20189934063424805,False
300.882,-0.7478658974463669,False
300.884,-1.1277078142353811,False
300.886,-1.176988467575813,False
300.888,-0.8664713046702484,False
300.89,-0.2677923376774367,False
300.892,0.42032971090826315,False
300.894,0.9258894692394581,False
300.896,1.0717337466386863,False
300.898,0.8352015183600182,False
300.9,0.32773329118852784,False
300.902,-0.22349330341323306,False
300.904,-0.5638452981605695,False
300.906,-0.5388848911286261,False
300.908,-0.1258486566287832,False
300.91,0.5898096458141309,False
300.912,1.4018816094471718,False
300.914,2.06688427551987,False
300.916,2.44049647386631,False
300.918,2.472360765011758,False
300.92,2.1929108173026393,False
300.922,1.794958792966687,False
300.924,1.5759002424924262,False
300.926,1.7061717249388608,False
300.928,2.1576820407488926,False
300.93,2.8234298380773213,False
300.932,3.5539875957349745,False
300.934,4.155192734287499,False
300.936,4.486987705828376,False
300.938,4.528875954140419,False
300.94,4.334635282488169,False
300.942,4.0391614416344845,False
300.944,3.883435178652766,False
300.946,4.083852018775646,False
