time_s,ecg_filt,is_R
300.0,-10.73377801596267,False
300.002,-9.578715442357137,False
300.004,-8.636422422795082,False
300.006,-8.109402295813148,False
300.008,-8.07655253594558,False
300.01,-8.465864064494948,False
300.012,-9.007222445356732,False
300.014,-9.354312676440468,False
300.016,-9.282105749705327,False
300.018,-8.732934073806252,False
300.02,-7.8177530215157995,False
300.022,-6.816775692580056,False
300.024,-6.04116086410703,False
300.026,-5.684516314580662,False
300.028,-5.780316586289327,False
300.03,-6.184570795109558,False
300.032,-6.604892170079337,False
300.034,-6.717162398414512,False
300.036,-6.2946259769869695,False
300.038,-5.2741561317610755,False
300.04,-3.79081022927125,False
300.042,-2.150553447575798,False
300.044,-0.671838989395007,False
300.046,0.45027617326268343,False
300.048,1.1572462334298461,False
300.05,1.549395179432828,False
300.052,1.8993568453280916,False
300.054,2.5291642942094765,False
300.056,3.6585310088523086,False
300.058,5.365447433771822,False
300.06,7.552921411270762,False
300.062,9.92036240878245,False
300.064,12.10728925664954,False
300.066,13.856832828938504,False
300.068,15.046198057094704,False
300.07,15.74407582852653,False
300.072,16.232784046595263,False
300.074,16.849169779140777,False
300.076,17.79867674633852,False
300.078,19.104431913516827,False
300.08,20.623251178156647,False
300.082,22.06394261802274,False
300.084,23.10698912838877,False
300.086,23.53226837061416,False
300.088,23.25830333923857,False
300.09,22.392926314798565,False
300.092,21.224265514428893,False
300.094,20.065643416664127,False
300.096,19.11353583100755,False
300.098,18.445069694300873,False
300.1,17.997484312603152,False
300.102,17.51856053906608,False
300.104,16.69280171399502,False
300.106,15.311351961499371,False
300.108,13.312535855946775,False
300.11,10.81820952061466,False
300.112,8.12336687806071,False
300.114,5.5455924162889385,False
300.116,3.3023104095032343,False
300.118,1.4833167734984085,False
300.12,0.006515977854923305,False
300.122,-1.386190675130191,False
300.124,-2.984618238403265,False
300.126,-4.964976621898688,False
300.128,-7.348285424276594,False
300.13,-9.961950365664457,False
300.132,-12.455519375192955,False
300.134,-14.48341899544844,False
300.136,-15.858050682986539,False
300.138,-16.54485505406351,False
300.14,-16.683171688631777,False
300.142,-16.594676508039843,False
300.144,-16.614020040858158,False
300.146,-16.933010206263855,False
300.148,-17.60379319274717,False
300.15,-18.510768883320146,False
300.152,-19.34839868370218,False
300.154,-19.780738219715804,False
300.156,-19.603210294278988,False
300.158,-18.780146802594462,False
300.16,-17.477580109623908,False
300.162,-16.036888709492047,False
300.164,-14.793062355815565,False
300.166,-13.932209965287997,False
300.168,-13.492893372664517,False
300.17,-13.35583257052423,False
300.172,-13.2515971579242,False
300.174,-12.901210913586212,False
300.176,-12.133657762830978,False
300.178,-10.88958996913115,False
300.18,-9.26808414772796,False
300.182,-7.554060685608482,False
300.184,-6.061323447274493,False
300.186,-4.985177758745639,False
300.188,-4.3929779942530836,False
300.19,-4.187361399047108,False
300.192,-4.085363862203003,False
300.194,-3.7551599894584156,False
300.196,-2.966231867741432,False
300.198,-1.6239587830410966,False
300.2,0.18223066567017498,False
300.202,2.157320630700947,False
300.204,3.9580404474138726,False
300.206,5.354773987035642,False
300.208,6.250475370083029,False
300.21,6.709184638162778,False
300.212,6.98270560844327,False
